p0,p10,p20,p30,p40,p50,p60,p70,p80,p90,p100,drift,f1
0.0,2.0,1.0,0.0,1.0,2.0,8.0,27.0,39.0,66.0,756.0,0,0.9086215260932844
0.0,2.0,1.0,1.0,0.0,1.0,1.0,14.0,21.0,37.0,634.0,0,0.9034745513037434
0.0,3.0,1.0,2.0,3.0,8.0,10.0,10.0,6.0,2.0,929.0,0,0.9007534912725929
0.0,3.0,1.0,2.0,3.0,8.0,9.0,7.0,0.0,9.0,245.0,0,0.8949604604300121
0.0,3.0,1.0,1.0,3.0,7.0,7.0,1.0,7.0,19.0,575.0,0,0.8849091238628135
0.0,2.0,0.0,1.0,3.0,5.0,4.0,3.0,7.0,15.0,298.0,0,0.8964956014590283
0.0,1.0,1.0,2.0,3.0,8.0,8.0,5.0,3.0,13.0,575.0,0,0.8980636695900198
0.0,4.0,3.0,2.0,1.0,0.0,1.0,10.0,18.0,39.0,634.0,0,0.9034695476346978
0.0,4.0,3.0,3.0,1.0,0.0,0.0,10.0,18.0,38.0,694.0,0,0.9016563623345524
0.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,10.0,26.0,634.0,0,0.907554650242817
0.0,2.0,0.0,1.0,0.0,2.0,0.0,6.0,11.0,27.0,634.0,0,0.923199630028326
0.0,2.0,1.0,0.0,0.0,0.0,1.0,8.0,12.0,28.0,694.0,0,0.9187344558865982
0.0,2.0,2.0,1.0,2.0,3.0,5.0,13.0,16.0,32.0,158.0,0,0.923074767618702
0.0,0.0,1.0,1.0,0.0,1.0,3.0,10.0,17.0,34.0,144.0,0,0.9120282869651304
0.0,1.0,1.0,1.0,1.0,2.0,3.0,11.0,16.0,30.0,298.0,0,0.9098560656737338
0.0,1.0,0.0,0.0,1.0,2.0,5.0,14.0,19.0,38.0,1526.0,0,0.9133448300139708
0.0,1.0,1.0,0.0,1.0,2.0,5.0,11.0,15.0,33.0,405.0,0,0.918477869922208
0.0,2.0,1.0,1.0,3.0,9.0,13.0,19.0,22.0,46.0,517.0,0,0.9291023507147906
0.0,1.0,2.0,1.0,1.0,3.0,7.0,14.0,17.0,39.0,575.0,0,0.9257883663709592
0.0,1.0,0.0,0.0,2.0,5.0,10.0,19.0,24.0,42.0,634.0,0,0.9200863857602608
0.0,1.0,0.0,0.0,1.0,4.0,9.0,17.0,19.0,31.0,461.0,0,0.9189806373814432
0.0,1.0,0.0,1.0,3.0,9.0,14.0,22.0,23.0,33.0,298.0,0,0.919950144545069
0.0,3.0,4.0,4.0,6.0,12.0,22.0,36.0,39.0,59.0,531.0,0,0.8987564842748179
0.0,4.0,6.0,6.0,8.0,14.0,25.0,40.0,42.0,63.0,316.0,0,0.8979142794818935
0.0,4.0,5.0,5.0,5.0,11.0,18.0,32.0,35.0,50.0,461.0,0,0.8987611634135636
0.0,2.0,4.0,5.0,7.0,12.0,21.0,35.0,37.0,51.0,461.0,0,0.9011477690549538
0.0,2.0,3.0,4.0,6.0,12.0,20.0,31.0,30.0,40.0,316.0,0,0.9073387538271254
0.0,3.0,1.0,0.0,1.0,4.0,11.0,20.0,21.0,34.0,194.0,0,0.9157017638783682
0.0,3.0,1.0,0.0,1.0,5.0,13.0,24.0,28.0,57.0,17.0,0,0.917191374263135
0.0,4.0,2.0,1.0,1.0,5.0,12.0,23.0,24.0,37.0,63.0,0,0.908581836458294
0.0,5.0,4.0,3.0,3.0,9.0,18.0,29.0,28.0,41.0,351.0,0,0.9035108888760256
0.0,3.0,1.0,0.0,1.0,4.0,11.0,23.0,25.0,43.0,783.0,0,0.9096428737113088
0.0,2.0,2.0,3.0,5.0,9.0,14.0,24.0,29.0,51.0,819.0,0,0.9128379921640284
0.0,0.0,0.0,0.0,3.0,10.0,17.0,29.0,34.0,55.0,819.0,0,0.9187871381560514
0.0,0.0,0.0,1.0,3.0,9.0,16.0,26.0,30.0,51.0,756.0,0,0.9168336345055108
0.0,0.0,2.0,2.0,1.0,1.0,1.0,7.0,10.0,27.0,819.0,0,0.924797829408159
0.0,1.0,1.0,0.0,1.0,3.0,7.0,17.0,20.0,38.0,694.0,0,0.912585310886218
0.0,7.0,7.0,5.0,8.0,13.0,21.0,30.0,27.0,45.0,461.0,0,0.9082719373946057
0.0,7.0,7.0,5.0,8.0,13.0,20.0,29.0,25.0,41.0,575.0,0,0.9026634219611096
0.0,6.0,5.0,4.0,7.0,13.0,21.0,31.0,27.0,45.0,517.0,0,0.9094504164963396
0.0,9.0,8.0,6.0,8.0,13.0,21.0,31.0,28.0,43.0,575.0,0,0.8894514691742018
0.0,7.0,6.0,4.0,4.0,7.0,10.0,20.0,20.0,38.0,517.0,0,0.89074767839709
0.0,4.0,4.0,3.0,3.0,5.0,6.0,18.0,21.0,43.0,517.0,0,0.8822627495084673
0.0,2.0,1.0,0.0,0.0,1.0,0.0,8.0,13.0,35.0,405.0,0,0.89267382721459
0.0,3.0,3.0,3.0,2.0,4.0,6.0,18.0,20.0,36.0,461.0,0,0.8907242034374715
0.0,4.0,4.0,4.0,4.0,7.0,10.0,20.0,19.0,31.0,575.0,0,0.8946699435032884
0.0,1.0,1.0,0.0,1.0,3.0,6.0,14.0,13.0,22.0,634.0,0,0.9037198813506556
0.0,2.0,1.0,1.0,3.0,9.0,17.0,27.0,22.0,37.0,575.0,0,0.9040054853594628
0.0,1.0,0.0,1.0,1.0,1.0,7.0,16.0,15.0,29.0,405.0,0,0.9035657679376552
0.0,3.0,2.0,1.0,2.0,8.0,15.0,25.0,21.0,35.0,298.0,0,0.9006458529504545
0.0,3.0,2.0,0.0,0.0,2.0,8.0,16.0,15.0,28.0,694.0,0,0.8942095801206504
0.0,2.0,1.0,1.0,0.0,1.0,6.0,12.0,11.0,18.0,461.0,0,0.899883171559236
0.0,3.0,1.0,0.0,2.0,8.0,14.0,20.0,18.0,25.0,351.0,0,0.9109783578150312
0.0,4.0,1.0,1.0,3.0,9.0,15.0,20.0,19.0,28.0,298.0,0,0.916337941783138
0.0,4.0,3.0,2.0,5.0,12.0,18.0,25.0,23.0,31.0,245.0,0,0.9075174996538188
0.0,5.0,4.0,4.0,9.0,17.0,26.0,35.0,33.0,48.0,351.0,0,0.8937922588217283
0.0,5.0,4.0,3.0,6.0,13.0,21.0,31.0,29.0,43.0,575.0,0,0.9007128366910606
0.0,6.0,5.0,4.0,5.0,11.0,17.0,24.0,24.0,42.0,575.0,0,0.9263431168298448
0.0,6.0,5.0,4.0,5.0,11.0,16.0,22.0,21.0,36.0,634.0,0,0.9253150188307344
0.0,6.0,4.0,4.0,5.0,12.0,18.0,26.0,27.0,46.0,634.0,0,0.9228805312097602
0.0,9.0,8.0,7.0,8.0,13.0,20.0,30.0,30.0,48.0,634.0,0,0.9050240711457584
0.0,8.0,7.0,5.0,5.0,9.0,13.0,23.0,25.0,47.0,634.0,0,0.9059740652908824
0.0,4.0,4.0,3.0,3.0,5.0,6.0,16.0,24.0,51.0,634.0,0,0.9127778896778092
0.0,3.0,1.0,1.0,1.0,1.0,2.0,9.0,16.0,42.0,634.0,0,0.9141705946923226
0.0,5.0,5.0,4.0,3.0,6.0,8.0,20.0,28.0,48.0,634.0,0,0.9073160462014794
0.0,5.0,6.0,6.0,5.0,9.0,12.0,22.0,26.0,42.0,634.0,0,0.907727122911577
0.0,2.0,2.0,3.0,2.0,4.0,6.0,14.0,16.0,32.0,694.0,0,0.9128508002945648
0.0,0.0,0.0,1.0,1.0,1.0,2.0,7.0,6.0,16.0,575.0,0,0.9128669253445209
0.0,2.0,1.0,2.0,2.0,3.0,5.0,11.0,12.0,24.0,2127.0,0,0.9138285824598366
0.0,2.0,2.0,2.0,1.0,2.0,3.0,9.0,11.0,22.0,575.0,0,0.908766871683912
0.0,3.0,2.0,2.0,2.0,3.0,6.0,14.0,17.0,31.0,351.0,0,0.9153341575387232
0.0,4.0,4.0,4.0,4.0,8.0,13.0,21.0,24.0,36.0,517.0,0,0.9096431803845204
0.0,6.0,5.0,4.0,6.0,12.0,21.0,32.0,29.0,43.0,634.0,0,0.9068273029532564
0.0,5.0,4.0,3.0,3.0,7.0,15.0,27.0,26.0,37.0,694.0,0,0.9079502989613808
0.0,6.0,4.0,4.0,5.0,11.0,21.0,34.0,31.0,45.0,634.0,0,0.904448525137296
0.0,4.0,3.0,2.0,2.0,7.0,14.0,24.0,22.0,27.0,575.0,0,0.916027653036768
0.0,2.0,1.0,1.0,1.0,4.0,10.0,19.0,19.0,25.0,517.0,0,0.9186356554340112
0.0,2.0,2.0,3.0,3.0,9.0,14.0,28.0,33.0,51.0,694.0,0,0.8930702147864068
0.0,2.0,1.0,2.0,3.0,7.0,9.0,18.0,22.0,35.0,694.0,0,0.9118019322419264
0.0,2.0,2.0,3.0,1.0,2.0,4.0,16.0,21.0,33.0,694.0,0,0.8948318492787039
0.0,2.0,2.0,3.0,2.0,3.0,6.0,16.0,20.0,28.0,634.0,0,0.8983129554631086
0.0,0.0,1.0,0.0,0.0,2.0,6.0,14.0,19.0,38.0,517.0,0,0.9086901643999874
0.0,1.0,1.0,1.0,2.0,3.0,5.0,12.0,12.0,23.0,1331.0,0,0.9191982930112842
0.0,1.0,1.0,1.0,2.0,3.0,4.0,9.0,10.0,22.0,575.0,0,0.9199891292664788
0.0,2.0,2.0,2.0,2.0,5.0,9.0,18.0,22.0,35.0,546.0,0,0.9178701682434404
0.0,3.0,2.0,2.0,2.0,4.0,8.0,15.0,16.0,28.0,517.0,0,0.9170429788076848
0.0,0.0,1.0,0.0,1.0,2.0,5.0,12.0,13.0,27.0,194.0,0,0.9175924172441572
0.0,4.0,2.0,1.0,1.0,7.0,17.0,34.0,35.0,59.0,1354.0,0,0.8931073473995905
0.0,3.0,2.0,0.0,1.0,6.0,16.0,30.0,31.0,57.0,92.0,0,0.9010055549613036
0.0,5.0,3.0,3.0,6.0,13.0,26.0,40.0,40.0,64.0,396.0,0,0.9025182089813928
0.0,4.0,4.0,3.0,6.0,14.0,26.0,39.0,36.0,56.0,158.0,0,0.8986038737982266
0.0,3.0,2.0,2.0,4.0,11.0,20.0,32.0,30.0,47.0,95.0,0,0.8985646413836612
0.0,3.0,1.0,0.0,1.0,6.0,13.0,22.0,18.0,28.0,461.0,0,0.8765574364802863
0.0,2.0,1.0,1.0,0.0,3.0,9.0,16.0,13.0,20.0,405.0,0,0.8835200530180385
0.0,2.0,0.0,2.0,1.0,0.0,6.0,12.0,10.0,18.0,405.0,0,0.8862988455537745
0.0,2.0,0.0,2.0,1.0,0.0,7.0,16.0,15.0,32.0,575.0,0,0.8870787108056566
0.0,0.0,1.0,2.0,1.0,2.0,8.0,15.0,13.0,21.0,245.0,0,0.8929299670662098
0.0,2.0,5.0,6.0,5.0,5.0,3.0,0.0,8.0,35.0,1959.0,0,0.917626135847868
0.0,2.0,3.0,4.0,3.0,2.0,0.0,8.0,19.0,47.0,182.0,0,0.9009219288303124
0.0,0.0,1.0,1.0,0.0,1.0,4.0,17.0,26.0,59.0,883.0,0,0.90434936858114
0.0,1.0,3.0,4.0,3.0,4.0,3.0,2.0,13.0,38.0,137.0,0,0.9017807281868896
0.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,8.0,28.0,678.0,0,0.9088144007359492
0.0,2.0,2.0,3.0,4.0,8.0,12.0,21.0,27.0,47.0,694.0,0,0.9165789706619984
0.0,1.0,1.0,1.0,0.0,1.0,2.0,8.0,12.0,30.0,461.0,0,0.9156697156332688
0.0,2.0,4.0,4.0,2.0,2.0,2.0,8.0,13.0,40.0,276.0,0,0.918494558623942
0.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,15.0,137.0,0,0.9247415524250414
0.0,1.0,0.0,0.0,1.0,3.0,7.0,16.0,17.0,32.0,517.0,0,0.924328655727898
0.0,3.0,3.0,4.0,4.0,6.0,7.0,13.0,11.0,30.0,517.0,0,0.9191390737345958
0.0,0.0,1.0,1.0,2.0,3.0,5.0,11.0,10.0,26.0,819.0,0,0.9170810808088692
0.0,1.0,2.0,4.0,7.0,13.0,18.0,27.0,29.0,47.0,316.0,0,0.9132169846085064
0.0,2.0,3.0,4.0,7.0,12.0,16.0,23.0,23.0,39.0,149.0,0,0.918010908152643
0.0,2.0,1.0,2.0,3.0,7.0,10.0,17.0,17.0,32.0,517.0,0,0.9112363638280933
0.0,5.0,4.0,2.0,3.0,7.0,14.0,23.0,20.0,26.0,0.0,0,0.8962535302791732
0.0,2.0,1.0,0.0,1.0,3.0,8.0,12.0,9.0,12.0,268.0,0,0.9211116825504456
0.0,2.0,2.0,1.0,2.0,7.0,13.0,20.0,16.0,20.0,405.0,0,0.9029036117061424
0.0,4.0,3.0,3.0,6.0,12.0,19.0,28.0,24.0,31.0,517.0,0,0.8976300737281242
0.0,3.0,2.0,1.0,3.0,7.0,13.0,19.0,14.0,14.0,405.0,0,0.8998091574194211
0.0,2.0,2.0,3.0,3.0,7.0,10.0,16.0,15.0,20.0,461.0,0,0.9140700973324714
0.0,1.0,1.0,2.0,2.0,6.0,10.0,17.0,19.0,26.0,634.0,0,0.9131855528544066
0.0,2.0,2.0,3.0,3.0,6.0,9.0,14.0,12.0,17.0,194.0,0,0.9156552328426
0.0,3.0,5.0,5.0,7.0,11.0,15.0,21.0,22.0,27.0,546.0,0,0.9089193139291776
0.0,3.0,5.0,5.0,6.0,10.0,15.0,21.0,20.0,25.0,405.0,0,0.9142086361478676
0.0,2.0,3.0,3.0,3.0,5.0,8.0,17.0,20.0,27.0,1405.0,0,0.9132426876687224
0.0,1.0,0.0,0.0,1.0,1.0,2.0,8.0,10.0,17.0,95.0,0,0.9168009054283904
0.0,2.0,1.0,2.0,1.0,3.0,5.0,13.0,16.0,24.0,1060.0,0,0.9132781381893548
0.0,3.0,4.0,4.0,4.0,7.0,9.0,18.0,20.0,30.0,1035.0,0,0.9114315537851412
0.0,4.0,4.0,4.0,5.0,9.0,14.0,23.0,25.0,37.0,95.0,0,0.9127061132182536
0.0,5.0,3.0,1.0,0.0,0.0,5.0,19.0,19.0,39.0,461.0,0,0.8763063446926772
0.0,6.0,4.0,1.0,0.0,0.0,3.0,15.0,18.0,42.0,575.0,0,0.8791545139929166
0.0,6.0,4.0,2.0,1.0,1.0,5.0,16.0,17.0,37.0,634.0,0,0.8795709073330188
0.0,5.0,2.0,0.0,1.0,2.0,0.0,9.0,11.0,23.0,517.0,0,0.8989671481417519
0.0,4.0,2.0,0.0,1.0,1.0,3.0,12.0,12.0,26.0,517.0,0,0.9034791910291624
0.0,3.0,5.0,6.0,7.0,12.0,19.0,32.0,38.0,54.0,461.0,0,0.9058249992421464
0.0,3.0,3.0,3.0,3.0,9.0,14.0,25.0,32.0,53.0,298.0,0,0.913025266430796
0.0,3.0,4.0,5.0,6.0,10.0,16.0,27.0,31.0,44.0,517.0,0,0.9096343203089664
0.0,4.0,7.0,7.0,8.0,13.0,21.0,34.0,40.0,57.0,1639.0,0,0.9052999025367516
0.0,4.0,6.0,6.0,9.0,16.0,30.0,46.0,57.0,86.0,461.0,0,0.8994930317754053
0.0,5.0,2.0,1.0,0.0,1.0,3.0,13.0,21.0,42.0,756.0,0,0.905821530331524
0.0,5.0,3.0,1.0,0.0,2.0,0.0,8.0,18.0,43.0,634.0,0,0.9101086823333432
0.0,6.0,3.0,2.0,0.0,0.0,4.0,12.0,19.0,42.0,575.0,0,0.9089427839453458
0.0,5.0,3.0,1.0,0.0,1.0,1.0,9.0,15.0,32.0,575.0,0,0.9148393009098644
0.0,4.0,1.0,0.0,1.0,2.0,0.0,7.0,11.0,27.0,575.0,0,0.920027152184369
0.0,1.0,1.0,1.0,3.0,9.0,15.0,27.0,29.0,43.0,216.0,0,0.9118597522919236
0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,10.0,21.0,137.0,0,0.913971272754214
0.0,2.0,2.0,2.0,2.0,4.0,8.0,22.0,25.0,39.0,358.0,0,0.8983227057142913
0.0,3.0,5.0,5.0,5.0,9.0,13.0,25.0,25.0,35.0,618.0,0,0.8947620889136372
0.0,1.0,1.0,2.0,2.0,3.0,6.0,18.0,21.0,34.0,126.0,0,0.8970849290211802
0.0,2.0,2.0,2.0,3.0,6.0,8.0,19.0,18.0,25.0,461.0,0,0.9067661466145184
0.0,2.0,1.0,2.0,3.0,7.0,11.0,21.0,21.0,33.0,461.0,0,0.9050183638849086
0.0,3.0,4.0,4.0,6.0,10.0,16.0,29.0,26.0,39.0,517.0,0,0.8897542205839383
0.0,5.0,6.0,6.0,8.0,13.0,21.0,31.0,25.0,35.0,461.0,0,0.893737785100575
0.0,2.0,4.0,5.0,7.0,12.0,21.0,31.0,25.0,35.0,351.0,0,0.8988008970722552
0.0,2.0,1.0,0.0,0.0,3.0,10.0,22.0,20.0,29.0,405.0,0,0.8884990122995989
0.0,3.0,1.0,0.0,1.0,6.0,16.0,32.0,33.0,60.0,45.0,0,0.8903216107234103
0.0,3.0,1.0,1.0,0.0,5.0,17.0,33.0,35.0,67.0,92.0,0,0.8962959460098496
0.0,3.0,1.0,0.0,1.0,8.0,18.0,34.0,35.0,68.0,298.0,0,0.9016597914173414
0.0,4.0,1.0,0.0,2.0,9.0,22.0,38.0,39.0,72.0,144.0,0,0.8999086937717252
0.0,1.0,2.0,1.0,1.0,2.0,0.0,6.0,8.0,16.0,517.0,0,0.9046296983724628
0.0,1.0,3.0,2.0,1.0,1.0,1.0,6.0,6.0,11.0,634.0,0,0.9098358251799898
0.0,1.0,2.0,1.0,1.0,0.0,2.0,5.0,6.0,13.0,461.0,0,0.9081830201778552
0.0,1.0,0.0,0.0,1.0,4.0,7.0,16.0,17.0,29.0,351.0,0,0.9069171662729514
0.0,3.0,3.0,3.0,4.0,8.0,12.0,19.0,19.0,30.0,575.0,0,0.910188515581183
0.0,1.0,2.0,3.0,2.0,1.0,9.0,21.0,21.0,46.0,461.0,0,0.8974301998629266
0.0,0.0,1.0,2.0,1.0,4.0,12.0,23.0,21.0,40.0,298.0,0,0.9042981020576653
0.0,0.0,1.0,2.0,1.0,0.0,6.0,15.0,12.0,17.0,351.0,0,0.9030525862487552
0.0,2.0,1.0,0.0,1.0,4.0,10.0,17.0,13.0,17.0,461.0,0,0.8971608539693269
0.0,2.0,0.0,1.0,1.0,2.0,9.0,19.0,17.0,27.0,694.0,0,0.894505092280475
0.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,12.0,32.0,694.0,0,0.9062216781632344
0.0,1.0,3.0,2.0,2.0,5.0,5.0,4.0,0.0,9.0,694.0,0,0.8976505673766515
0.0,2.0,5.0,5.0,3.0,4.0,2.0,2.0,3.0,16.0,819.0,0,0.92847994116512
0.0,0.0,1.0,0.0,0.0,1.0,6.0,17.0,23.0,35.0,694.0,0,0.9042039005848836
0.0,2.0,1.0,2.0,2.0,4.0,8.0,21.0,26.0,42.0,756.0,0,0.8993829408715872
0.0,4.0,4.0,3.0,4.0,9.0,16.0,28.0,27.0,44.0,634.0,0,0.8954019803273309
0.0,3.0,1.0,0.0,2.0,6.0,13.0,21.0,18.0,31.0,47.0,0,0.9138448570739962
0.0,3.0,1.0,0.0,0.0,4.0,12.0,25.0,25.0,43.0,461.0,0,0.8966031193833689
0.0,3.0,2.0,1.0,2.0,6.0,13.0,24.0,22.0,32.0,406.0,0,0.894376266147258
0.0,2.0,1.0,0.0,1.0,4.0,12.0,24.0,22.0,33.0,298.0,0,0.8903495409221938
0.0,1.0,1.0,3.0,2.0,1.0,8.0,16.0,14.0,20.0,298.0,0,0.8984146106117579
0.0,3.0,1.0,1.0,0.0,4.0,10.0,18.0,17.0,28.0,245.0,0,0.8899645021351537
0.0,0.0,2.0,4.0,3.0,2.0,4.0,10.0,10.0,18.0,245.0,0,0.9096605364761724
0.0,2.0,0.0,1.0,1.0,2.0,8.0,15.0,12.0,14.0,194.0,0,0.8876938887298376
0.0,1.0,0.0,1.0,0.0,4.0,11.0,19.0,16.0,22.0,461.0,0,0.882922624434795
0.0,4.0,2.0,0.0,0.0,1.0,3.0,12.0,14.0,28.0,461.0,0,0.9031695830832448
0.0,5.0,3.0,1.0,0.0,1.0,2.0,13.0,16.0,32.0,461.0,0,0.9006949693969616
0.0,6.0,4.0,2.0,1.0,2.0,7.0,16.0,15.0,28.0,461.0,0,0.8979852037563817
0.0,6.0,4.0,2.0,1.0,2.0,7.0,17.0,18.0,37.0,575.0,0,0.9006193235753251
0.0,6.0,4.0,1.0,0.0,1.0,1.0,9.0,12.0,26.0,461.0,0,0.8995666374571815
0.0,2.0,0.0,1.0,1.0,2.0,1.0,7.0,10.0,15.0,461.0,0,0.9172932096917074
0.0,3.0,1.0,0.0,0.0,1.0,6.0,14.0,18.0,27.0,482.0,0,0.915759157454936
0.0,4.0,3.0,2.0,2.0,6.0,12.0,22.0,23.0,31.0,1628.0,0,0.910375441665691
0.0,4.0,2.0,1.0,2.0,7.0,13.0,21.0,22.0,30.0,461.0,0,0.9163140539917028
0.0,5.0,3.0,1.0,1.0,3.0,9.0,18.0,21.0,30.0,245.0,0,0.9120513187845216
0.0,2.0,1.0,1.0,2.0,6.0,11.0,22.0,28.0,54.0,756.0,0,0.907725939816703
0.0,3.0,3.0,4.0,3.0,8.0,12.0,25.0,31.0,51.0,694.0,0,0.8966476046860261
0.0,2.0,2.0,3.0,2.0,6.0,10.0,23.0,29.0,45.0,694.0,0,0.8906457142680008
0.0,3.0,3.0,4.0,3.0,8.0,13.0,24.0,29.0,47.0,756.0,0,0.8964210797067067
0.0,0.0,0.0,1.0,1.0,2.0,7.0,16.0,20.0,30.0,634.0,0,0.899883654399655
0.0,3.0,1.0,1.0,2.0,4.0,2.0,4.0,10.0,22.0,575.0,0,0.9119401664646232
0.0,2.0,0.0,2.0,3.0,7.0,6.0,2.0,5.0,17.0,461.0,0,0.9111602974290074
0.0,3.0,1.0,1.0,2.0,6.0,5.0,2.0,6.0,18.0,634.0,0,0.9102270623804528
0.0,3.0,1.0,1.0,2.0,6.0,5.0,1.0,9.0,21.0,694.0,0,0.9060649247547256
0.0,1.0,0.0,2.0,3.0,7.0,6.0,2.0,8.0,20.0,575.0,0,0.9046604806795944
0.0,2.0,0.0,2.0,2.0,2.0,0.0,4.0,5.0,9.0,298.0,0,0.9237000745643044
0.0,3.0,1.0,0.0,0.0,0.0,4.0,10.0,12.0,18.0,2241.0,0,0.9196143293645048
0.0,2.0,1.0,0.0,1.0,3.0,8.0,13.0,15.0,21.0,351.0,0,0.9219274035709498
0.0,4.0,3.0,2.0,3.0,8.0,15.0,26.0,27.0,38.0,144.0,0,0.9082917752275456
0.0,5.0,3.0,2.0,3.0,7.0,13.0,20.0,21.0,29.0,903.0,0,0.9168881803577223
0.0,2.0,4.0,5.0,3.0,3.0,1.0,1.0,3.0,18.0,756.0,0,0.9326113512002632
0.0,3.0,4.0,4.0,1.0,3.0,15.0,35.0,49.0,76.0,694.0,0,0.9109508374415044
0.0,1.0,2.0,2.0,0.0,5.0,17.0,36.0,47.0,74.0,756.0,0,0.9103536565271004
0.0,2.0,1.0,1.0,4.0,11.0,20.0,35.0,41.0,67.0,575.0,0,0.9061949527357552
0.0,1.0,1.0,1.0,2.0,8.0,17.0,32.0,38.0,61.0,517.0,0,0.90624701217475
0.0,0.0,1.0,3.0,2.0,1.0,6.0,16.0,18.0,29.0,405.0,0,0.8789921577343449
0.0,0.0,1.0,3.0,2.0,2.0,5.0,13.0,13.0,24.0,351.0,0,0.8817115521978242
0.0,1.0,0.0,2.0,1.0,1.0,7.0,14.0,13.0,20.0,517.0,0,0.8782489827110582
0.0,2.0,0.0,2.0,1.0,3.0,9.0,17.0,15.0,24.0,405.0,0,0.8937482228862594
0.0,2.0,6.0,9.0,8.0,8.0,6.0,6.0,9.0,6.0,405.0,0,0.9396188568596084
0.0,2.0,5.0,7.0,5.0,3.0,1.0,2.0,7.0,7.0,351.0,0,0.9208265505611852
0.0,1.0,1.0,1.0,0.0,2.0,6.0,16.0,16.0,26.0,461.0,0,0.8086627603411266
0.0,1.0,0.0,0.0,1.0,5.0,9.0,19.0,20.0,31.0,461.0,0,0.7953389959153743
0.0,2.0,1.0,1.0,3.0,8.0,15.0,28.0,29.0,45.0,461.0,0,0.7941518294974876
0.0,0.0,1.0,1.0,0.0,5.0,11.0,23.0,24.0,37.0,298.0,0,0.8055929690013671
0.0,3.0,1.0,0.0,0.0,1.0,2.0,11.0,16.0,30.0,694.0,0,0.891834178519005
0.0,6.0,3.0,1.0,0.0,1.0,2.0,13.0,19.0,38.0,694.0,0,0.902216882638719
0.0,6.0,3.0,1.0,0.0,0.0,4.0,11.0,14.0,25.0,694.0,0,0.9049157274100438
0.0,4.0,2.0,0.0,0.0,1.0,3.0,10.0,13.0,29.0,694.0,0,0.91545291792327
0.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,7.0,9.0,0,0.9174194431905214
0.0,1.0,2.0,2.0,2.0,2.0,3.0,10.0,11.0,12.0,0.0,0,0.9075652580411862
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,461.0,0,0.9154061456157928
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,461.0,0,0.9190540026148982
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9171933956899624
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9165761499913472
0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,5.0,7.0,112.0,0,0.9075701939572236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9175402102954728
0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,112.0,0,0.9107954001576368
0.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,6.0,8.0,85.0,0,0.9059556268487952
0.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,6.0,6.0,229.0,0,0.90090836066908
0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,213.0,0,0.9079495647358364
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.8977624679578072
0.0,2.0,5.0,4.0,4.0,7.0,10.0,14.0,14.0,16.0,0.0,0,0.9057550097378624
0.0,0.0,3.0,4.0,4.0,6.0,6.0,7.0,9.0,9.0,54.0,0,0.9019515609765972
0.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,6.0,3.0,211.0,0,0.9028029923625892
0.0,1.0,2.0,4.0,4.0,6.0,8.0,12.0,14.0,18.0,160.0,0,0.904984107223181
0.0,1.0,2.0,4.0,4.0,6.0,6.0,9.0,12.0,15.0,107.0,0,0.9085138679802608
0.0,1.0,2.0,3.0,3.0,3.0,6.0,11.0,15.0,25.0,170.0,0,0.9080694912423743
0.0,2.0,4.0,4.0,5.0,11.0,18.0,21.0,16.0,10.0,289.0,0,0.8984479086638983
0.0,1.0,3.0,3.0,4.0,11.0,16.0,18.0,11.0,3.0,414.0,0,0.8905104385315995
0.0,2.0,5.0,5.0,6.0,13.0,18.0,20.0,11.0,4.0,112.0,0,0.8900831698907703
0.0,1.0,3.0,3.0,5.0,11.0,18.0,23.0,15.0,6.0,351.0,0,0.8857970601468765
0.0,0.0,1.0,2.0,4.0,10.0,16.0,15.0,7.0,4.0,289.0,0,0.8793926016455478
0.0,2.0,5.0,6.0,7.0,12.0,15.0,21.0,21.0,30.0,107.0,0,0.9155631835590476
0.0,0.0,4.0,6.0,6.0,11.0,14.0,18.0,18.0,26.0,107.0,0,0.9147310767015684
0.0,1.0,2.0,4.0,5.0,8.0,9.0,12.0,14.0,21.0,54.0,0,0.9128402908515206
0.0,1.0,2.0,4.0,4.0,5.0,5.0,9.0,11.0,18.0,211.0,0,0.9133601257948532
